Latitude,Longitude
53.505544,-2.213257
53.506441,-2.214408
53.502664,-2.220208
53.506129,-2.213124
53.506364,-2.217558
53.506123,-2.216502
53.507863,-2.218621
53.506123,-2.216502
53.509539,-2.216353
53.506364,-2.217558
53.507491,-2.215589
53.509885,-2.213973
53.50297,-2.22027
53.506364,-2.217558
53.504816,-2.213721
53.505544,-2.213257
53.508141,-2.213888
53.506364,-2.217558
53.504816,-2.213721
53.509672,-2.217424
53.506964,-2.213717
53.506123,-2.216502
53.506364,-2.217558
53.506638,-2.224601
53.506441,-2.214408
53.506123,-2.216502
53.509357,-2.217634
53.509357,-2.217634
53.509539,-2.216353
53.507062,-2.219266
53.509539,-2.216353
53.506123,-2.216502
53.507062,-2.219266
53.507062,-2.219266
53.507062,-2.219266
53.509885,-2.213973
53.508141,-2.213888
53.506364,-2.217558
53.506123,-2.216502
53.506364,-2.217558
53.5081,-2.216813
53.506364,-2.217558
53.506129,-2.213124
53.506638,-2.224601
53.506123,-2.216502
53.507062,-2.219266
53.506123,-2.216502
53.508141,-2.213888
53.509539,-2.216353
53.506364,-2.217558
53.506123,-2.216502
53.507062,-2.219266
53.504816,-2.213721
53.506123,-2.216502
53.5081,-2.216813
53.506079,-2.225638
53.510571,-2.206693
53.506617,-2.201487
53.50745,-2.203134
53.508655,-2.207588
53.510835,-2.204885
53.508058,-2.204811
53.509153,-2.205585
53.507527,-2.205472
53.510905,-2.206348
53.510047,-2.203554
53.511177,-2.204886
53.507191,-2.202123
53.510905,-2.206348
53.510047,-2.203554
53.509488,-2.204486
53.506617,-2.201487
53.510905,-2.206348
53.507527,-2.205472
53.50745,-2.203134
53.507191,-2.202123
53.510571,-2.206693
53.510835,-2.204885
53.507527,-2.194164
53.506202,-2.191248
53.504709,-2.191723
53.508324,-2.190971
53.507272,-2.1908
53.507463,-2.18961
53.506897,-2.195216
53.506128,-2.192438
53.504888,-2.192433
53.507525,-2.190394
53.506897,-2.195216
53.506897,-2.195216
53.507667,-2.191088
53.507525,-2.190394
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.508324,-2.190971
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.507272,-2.1908
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.507272,-2.1908
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506128,-2.192438
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.506897,-2.195216
53.499315,-2.213286
53.504676,-2.216253
53.504676,-2.216253
53.497906,-2.21248
53.49995,-2.210244
53.498699,-2.211158
53.50069,-2.213474
53.497906,-2.21248
53.500113,-2.209356
53.499164,-2.212577
53.499164,-2.212577
53.499315,-2.213286
53.498563,-2.212061
53.498699,-2.211158
53.50083,-2.210957
53.498699,-2.211158
53.504614,-2.215861
53.503815,-2.215239
53.499637,-2.209172
53.498699,-2.211158
53.498563,-2.212061
53.499808,-2.214103
53.496291,-2.220386
53.496291,-2.220386
53.499808,-2.214103
53.50172,-2.215725
53.497837,-2.215736
53.499808,-2.214103
53.496291,-2.220386
53.498168,-2.216386
53.498664,-2.215529
53.501626,-2.217715
53.498784,-2.21369
53.499808,-2.214103
53.499808,-2.214103
53.501626,-2.217715
53.497151,-2.21727
53.501626,-2.217715
53.498784,-2.21369
53.496654,-2.218594
53.50031,-2.182553
53.503102,-2.185082
53.50031,-2.182553
53.50031,-2.182553
53.503508,-2.183592
53.503316,-2.179777
53.501315,-2.189462
53.501257,-2.180311
53.504424,-2.184259
53.503508,-2.183592
53.503316,-2.179777
53.500644,-2.193454
53.500644,-2.193454
53.502809,-2.188398
53.501315,-2.189462
53.500644,-2.193454
53.500644,-2.193454
53.500644,-2.193454
53.500644,-2.193454
53.501315,-2.189462
53.501673,-2.184488
53.504424,-2.184259
53.504424,-2.184259
53.504002,-2.178302
53.501244,-2.188753
53.501673,-2.184488
53.501673,-2.184488
53.503102,-2.185082
53.501257,-2.180311
53.502809,-2.188398
53.503508,-2.183592
53.502809,-2.188398
53.502809,-2.188398
53.501257,-2.180311
53.501673,-2.184488
53.501673,-2.184488
53.501673,-2.184488
53.501673,-2.184488
53.501673,-2.184488
53.501673,-2.184488
53.501257,-2.180311
53.501673,-2.184488
53.501847,-2.176423
53.501315,-2.189462
53.498502,-2.183434
53.501797,-2.186192
53.498502,-2.183434
53.501673,-2.184488
53.503508,-2.183592
53.501274,-2.181351
53.504496,-2.178455
53.501673,-2.184488
53.504002,-2.178302
53.501673,-2.184488
53.501947,-2.187399
53.500644,-2.193454
53.501274,-2.181351
53.500644,-2.193454
53.501673,-2.184488
53.500644,-2.193454
53.503508,-2.183592
53.50031,-2.182553
53.503508,-2.183592
53.503508,-2.183592
53.503102,-2.185082
53.501315,-2.189462
53.501274,-2.181351
53.501673,-2.184488
53.501673,-2.184488
53.501673,-2.184488
53.501121,-2.192868
53.501673,-2.184488
53.501244,-2.188753
53.503508,-2.183592
53.501673,-2.184488
53.50031,-2.182553
53.491808,-2.193609
53.501951,-2.191168
53.497321,-2.207442
53.491808,-2.193609
53.497321,-2.207442
53.491808,-2.193609
53.490752,-2.190259
53.493991,-2.188283
53.501951,-2.191168
53.491808,-2.193609
53.49494,-2.207175
53.49494,-2.207175
53.49494,-2.207175
53.49494,-2.207175
53.49494,-2.207175
53.497387,-2.200433
53.497479,-2.19353
53.495072,-2.18669
53.49494,-2.207175
53.49494,-2.207175
53.49494,-2.207175
53.49494,-2.207175
53.49494,-2.207175
53.49494,-2.207175
53.49494,-2.207175
53.49494,-2.207175
53.49494,-2.207175
53.49494,-2.207175
53.49494,-2.207175
53.49494,-2.207175
53.498517,-2.196941
53.497125,-2.20111
53.497321,-2.207442
53.498517,-2.196941
53.497479,-2.19353
53.497321,-2.207442
53.495072,-2.18669
53.493854,-2.184198
53.495072,-2.18669
53.496112,-2.188851
53.493991,-2.188283
53.497321,-2.207442
53.496093,-2.211024
53.493854,-2.184198
53.498517,-2.196941
53.491808,-2.193609
53.494043,-2.205964
53.500191,-2.195291
53.496093,-2.211024
53.493357,-2.185718
53.496093,-2.211024
53.495687,-2.19022
53.499099,-2.197848
53.501245,-2.17015
53.497981,-2.171463
53.497164,-2.17042
53.497981,-2.171463
53.501539,-2.171869
53.500939,-2.170465
53.497164,-2.17042
53.497981,-2.171463
53.499713,-2.173053
53.501245,-2.17015
53.499713,-2.173053
53.497164,-2.17042
53.501725,-2.174373
53.501245,-2.17015
53.500646,-2.174278
53.500646,-2.174278
53.500939,-2.170465
53.49924,-2.17694
53.49546,-2.174
53.49778,-2.173377
53.49945,-2.180634
53.49939,-2.179021
53.49939,-2.179021
53.498002,-2.175397
53.49924,-2.17694
53.496591,-2.175362
53.49546,-2.174
53.49546,-2.174
53.499502,-2.18172
53.497491,-2.174129
53.50044,-2.179599
53.499502,-2.18172
53.500326,-2.17803
53.496842,-2.175679
53.496411,-2.175074
53.496842,-2.175679
53.49939,-2.179021
53.49546,-2.174
53.49546,-2.174
53.498869,-2.178326
53.49945,-2.180634
53.50044,-2.179599
53.495497,-2.173156
53.50044,-2.179599
53.50044,-2.179599
53.49546,-2.174
53.49945,-2.180634
53.498301,-2.179861
53.49945,-2.180634
53.49939,-2.179021
53.49924,-2.17694
53.49546,-2.174
53.49924,-2.17694
53.49945,-2.180634
53.494949,-2.173139
53.498004,-2.174131
53.49546,-2.174
53.49546,-2.174
53.498869,-2.178326
53.498002,-2.175397
53.498869,-2.178326
53.49546,-2.174
53.500326,-2.17803
53.49939,-2.179021
53.492891,-2.16674
53.494429,-2.172006
53.493607,-2.168747
53.494582,-2.165556
53.494582,-2.165556
53.493667,-2.170978
53.493607,-2.168747
53.493946,-2.170392
53.494794,-2.16833
53.495264,-2.1669
53.494429,-2.172006
53.496126,-2.166933
53.486241,-2.172154
53.486862,-2.183625
53.486479,-2.181318
53.486778,-2.179842
53.487049,-2.178592
53.485659,-2.182535
53.487898,-2.169644
53.485659,-2.182535
53.486248,-2.179719
53.484497,-2.172283
53.486778,-2.179842
53.48493,-2.176926
53.486135,-2.182823
53.484151,-2.175084
53.486479,-2.181318
53.485288,-2.177967
53.486479,-2.181318
53.486241,-2.172154
53.486778,-2.179842
53.486241,-2.172154
53.485288,-2.177967
53.486479,-2.181318
53.484296,-2.174407
53.486479,-2.181318
53.484296,-2.174407
53.486479,-2.181318
53.487321,-2.182919
53.486778,-2.179842
53.48493,-2.176926
53.487898,-2.169644
53.486241,-2.172154
53.487049,-2.178592
53.486778,-2.179842
53.486778,-2.179842
53.487321,-2.182919
53.486862,-2.183625
53.485288,-2.177967
53.487225,-2.180959
53.486862,-2.183625
53.483573,-2.171073
53.482503,-2.171009
53.483826,-2.176349
53.483826,-2.176349
53.482503,-2.171009
53.481326,-2.170853
53.481326,-2.170853
53.481326,-2.170853
53.4807,-2.168214
53.4807,-2.168214
53.4807,-2.168214
53.48264,-2.175816
53.483826,-2.176349
53.481157,-2.16927
53.481326,-2.170853
53.483573,-2.171073
53.48666,-2.174266
53.487989,-2.180932
53.487977,-2.176923
53.488386,-2.185923
53.487977,-2.176923
53.488371,-2.178417
53.488371,-2.178417
53.486413,-2.177143
53.488058,-2.182847
53.486413,-2.177143
53.488317,-2.172057
53.486002,-2.175921
53.488371,-2.178417
53.488317,-2.172057
53.487051,-2.171359
53.488371,-2.178417
53.487977,-2.176923
53.495322,-2.17608
53.495322,-2.17608
53.495322,-2.17608
53.494131,-2.172955
53.493232,-2.173162
53.494705,-2.179861
53.494705,-2.179861
53.495331,-2.1762
53.494394,-2.177448
53.494432,-2.182196
53.495322,-2.17608
53.495322,-2.17608
53.494705,-2.179861
53.494067,-2.173783
53.494131,-2.172955
53.494705,-2.179861
53.495322,-2.17608
53.494705,-2.179861
53.494705,-2.179861
53.494985,-2.179033
53.495516,-2.178613
53.493355,-2.181528
53.494072,-2.176783
53.493355,-2.181528
53.494067,-2.173783
53.494394,-2.177448
53.494067,-2.173783
53.494131,-2.172955
53.494985,-2.179033
53.494705,-2.179861
53.495322,-2.17608
53.494067,-2.173783
53.494067,-2.173783
53.494067,-2.173783
53.495322,-2.17608
53.494067,-2.173783
53.494131,-2.172955
53.496814,-2.176176
53.497488,-2.182691
53.495675,-2.186482
53.495448,-2.181914
53.494493,-2.183764
53.497345,-2.181847
53.497488,-2.182691
53.497488,-2.182691
53.495448,-2.181914
53.498388,-2.18164
53.495448,-2.181914
53.497833,-2.180266
53.497488,-2.182691
53.497488,-2.182691
53.498388,-2.18164
53.495675,-2.186482
53.498388,-2.18164
53.496768,-2.182854
53.498388,-2.18164
53.495402,-2.177075
53.497488,-2.182691
53.497345,-2.181847
53.497488,-2.182691
53.496823,-2.188341
53.495675,-2.186482
53.497488,-2.182691
53.497488,-2.182691
53.495675,-2.186482
53.496823,-2.188341
53.497345,-2.181847
53.498388,-2.18164
53.496768,-2.182854
53.496446,-2.182114
53.497488,-2.182691
53.496768,-2.182854
53.496823,-2.188341
53.496823,-2.188341
53.496823,-2.188341
53.489667,-2.215287
53.489667,-2.215287
53.489667,-2.215287
53.490419,-2.217175
53.489667,-2.215287
53.489667,-2.215287
53.493971,-2.216455
53.490419,-2.217175
53.492901,-2.211566
53.49113,-2.221339
53.491626,-2.220362
53.489667,-2.215287
53.489667,-2.215287
53.491668,-2.217212
53.489667,-2.215287
53.489667,-2.215287
53.489667,-2.215287
53.489667,-2.215287
53.489667,-2.215287
53.494385,-2.211015
53.489667,-2.215287
53.491626,-2.220362
53.489667,-2.215287
53.489667,-2.215287
53.490674,-2.215217
53.489667,-2.215287
53.490627,-2.216227
53.494385,-2.211015
53.494385,-2.211015
53.491668,-2.217212
53.494292,-2.212854
53.491668,-2.217212
53.494536,-2.21189
53.491626,-2.220362
53.491626,-2.220362
53.490111,-2.218198
53.491626,-2.220362
53.490429,-2.22141
53.487645,-2.215368
53.485252,-2.216109
53.489308,-2.20989
53.490252,-2.20462
53.487958,-2.211014
53.490252,-2.20462
53.489308,-2.20989
53.486701,-2.215197
53.489838,-2.205311
53.487645,-2.215368
53.487645,-2.215368
53.490465,-2.206354
53.489838,-2.205311
53.488774,-2.212148
53.486589,-2.212559
53.487958,-2.211014
53.485252,-2.216109
53.48907,-2.207221
53.487958,-2.211014
53.490691,-2.205858
53.486701,-2.215197
53.489508,-2.208489
53.490465,-2.206354
53.490465,-2.206354
53.485252,-2.216109
53.489508,-2.208489
53.485252,-2.216109
53.490465,-2.206354
53.490465,-2.206354
53.490465,-2.206354
53.489508,-2.208489
53.489397,-2.210599
53.486472,-2.217456
53.484366,-2.224182
53.486472,-2.217456
53.484279,-2.222539
53.487275,-2.220897
53.487275,-2.220897
53.486127,-2.224553
53.484275,-2.219841
53.484621,-2.222134
53.484366,-2.224182
53.484275,-2.219841
53.487275,-2.220897
53.486793,-2.219025
53.483142,-2.220182
53.484621,-2.222134
53.487275,-2.220897
53.484275,-2.219841
53.487275,-2.220897
53.483142,-2.220182
53.484366,-2.224182
53.485317,-2.220329
53.485317,-2.220329
53.488303,-2.219093
53.485317,-2.220329
53.488303,-2.219093
53.483529,-2.219461
53.485317,-2.220329
53.483142,-2.220182
53.483352,-2.218058
53.482359,-2.220283
53.483352,-2.218058
53.483352,-2.218058
53.481382,-2.218877
53.482719,-2.215538
53.482359,-2.220283
53.482359,-2.220283
53.482359,-2.220283
53.48442,-2.214372
53.483709,-2.214896
53.48252,-2.21599
53.48252,-2.21599
53.48252,-2.21599
53.482359,-2.220283
53.480635,-2.219611
53.480635,-2.219611
53.480635,-2.219611
53.480635,-2.219611
53.480635,-2.219611
53.48068,-2.21473
53.478428,-2.21746
53.486051,-2.212104
53.478428,-2.21746
53.482857,-2.213625
53.480879,-2.214098
53.478428,-2.21746
53.481534,-2.209369
53.48475,-2.210591
53.486051,-2.212104
53.483298,-2.21313
53.481534,-2.209369
53.48475,-2.210591
53.478428,-2.21746
53.486051,-2.212104
53.482857,-2.213625
53.478061,-2.211281
53.476344,-2.211438
53.483298,-2.21313
53.486051,-2.212104
53.483298,-2.21313
53.48068,-2.21473
53.486051,-2.212104
53.480673,-2.218587
53.48475,-2.210591
53.478061,-2.211281
53.478049,-2.212863
53.48671,-2.21051
53.479986,-2.215826
53.478061,-2.211281
53.478428,-2.21746
53.478061,-2.211281
53.481534,-2.209369
53.480713,-2.206065
53.484247,-2.210588
53.481534,-2.209369
53.486051,-2.212104
53.484316,-2.185181
53.485967,-2.18656
53.483794,-2.179649
53.485372,-2.18814
53.486335,-2.187315
53.485507,-2.187522
53.486335,-2.187315
53.485507,-2.187522
53.486335,-2.187315
53.485231,-2.180559
53.482143,-2.183303
53.482143,-2.183303
53.485507,-2.187522
53.483922,-2.178323
53.485372,-2.18814
53.483922,-2.178323
53.483633,-2.178879
53.482143,-2.183303
53.483794,-2.179649
53.483409,-2.178351
53.482143,-2.183303
53.485507,-2.187522
53.483794,-2.179649
53.482143,-2.183303
53.482143,-2.183303
53.483409,-2.178351
53.484873,-2.185033
53.485231,-2.180559
53.483842,-2.177675
53.485969,-2.185339
53.485231,-2.180559
53.486335,-2.187315
53.485231,-2.180559
53.485231,-2.180559
53.483922,-2.178323
53.482143,-2.183303
53.484873,-2.185033
53.483922,-2.178323
53.483409,-2.178351
53.483633,-2.178879
53.485754,-2.179175
53.485969,-2.185339
53.483922,-2.178323
53.485253,-2.183317
53.478585,-2.19938
53.478696,-2.202982
53.47867,-2.207502
53.478696,-2.202982
53.475919,-2.20791
53.474479,-2.198156
53.478696,-2.202982
53.474911,-2.198188
53.478821,-2.197905
53.478696,-2.202982
53.476348,-2.209389
53.476348,-2.209389
53.476348,-2.209389
53.476437,-2.19943
53.478696,-2.202982
53.475263,-2.202393
53.475767,-2.202019
53.475459,-2.208933
53.476408,-2.205547
53.478127,-2.204486
53.475459,-2.208933
53.47446,-2.204544
53.47446,-2.204544
53.476631,-2.195845
53.478821,-2.197905
53.47446,-2.204544
53.478821,-2.197905
53.476437,-2.19943
53.476918,-2.207328
53.475767,-2.202019
53.476918,-2.207328
53.476918,-2.207328
53.475459,-2.208933
53.478585,-2.19938
53.475459,-2.208933
53.476631,-2.195845
53.476206,-2.203121
53.478627,-2.201294
53.478585,-2.19938
53.474954,-2.199408
53.477808,-2.201893
53.478585,-2.19938
53.478585,-2.19938
53.478821,-2.197905
53.477808,-2.201893
53.475459,-2.208933
53.476918,-2.207328
53.475459,-2.208933
53.472712,-2.190464
53.476612,-2.179618
53.476076,-2.189409
53.472712,-2.190464
53.475304,-2.188683
53.474954,-2.182233
53.479993,-2.196162
53.480666,-2.196391
53.479993,-2.196162
53.476244,-2.179089
53.475016,-2.176854
53.473386,-2.184787
53.47403,-2.187321
53.475016,-2.176854
53.474002,-2.182199
53.475016,-2.176854
53.474449,-2.194615
53.47957,-2.196462
53.475016,-2.176854
53.475304,-2.188683
53.477688,-2.187232
53.474449,-2.194615
53.475016,-2.176854
53.475016,-2.176854
53.475304,-2.188683
53.475016,-2.176854
53.475016,-2.176854
53.480666,-2.196391
53.479361,-2.180865
53.47917,-2.182236
53.478456,-2.178993
53.475413,-2.176299
53.479361,-2.180865
53.479361,-2.180865
53.475413,-2.176299
53.479361,-2.180865
53.473744,-2.173972
53.473744,-2.173972
53.472716,-2.176589
53.477018,-2.178369
53.476732,-2.177705
53.477643,-2.175253
53.479093,-2.179463
53.479093,-2.179463
53.47647,-2.172476
53.476391,-2.177357
53.478456,-2.178993
53.472716,-2.176589
53.477018,-2.178369
53.476391,-2.177357
53.478456,-2.178993
53.475579,-2.179539
53.478456,-2.178993
53.479093,-2.179463
53.479093,-2.179463
53.475579,-2.179539
53.489273,-2.187946
53.485901,-2.194321
53.4866,-2.195349
53.487369,-2.187199
53.4866,-2.195349
53.4866,-2.195349
53.484963,-2.196095
53.4866,-2.195349
53.4866,-2.195349
53.4866,-2.195349
53.483522,-2.187197
53.483522,-2.187197
53.486245,-2.198331
53.481864,-2.195011
53.483328,-2.201437
53.483328,-2.201437
53.479622,-2.197366
53.481077,-2.20334
53.486245,-2.198331
53.483328,-2.201437
53.486303,-2.190073
53.481864,-2.195011
53.486303,-2.190073
53.486303,-2.190073
53.481864,-2.195011
53.480699,-2.198139
53.483522,-2.187197
53.483522,-2.187197
53.479622,-2.197366
53.479622,-2.197366
53.483328,-2.201437
53.486245,-2.198331
53.483522,-2.187197
53.483328,-2.201437
53.481864,-2.195011
53.480061,-2.203591
53.483328,-2.201437
53.481864,-2.195011
53.483522,-2.187197
53.483328,-2.201437
53.481864,-2.195011
53.486303,-2.190073
53.483328,-2.201437
53.479803,-2.202324
53.481864,-2.195011
53.486303,-2.190073
53.484632,-2.20084
53.486303,-2.190073
53.486303,-2.190073
53.483522,-2.187197
53.483522,-2.187197
53.483522,-2.187197
53.483522,-2.187197
53.483522,-2.187197
53.483522,-2.187197
53.483522,-2.187197
53.483328,-2.201437
53.483328,-2.201437
53.483328,-2.201437
53.483328,-2.201437
53.483328,-2.201437
53.481028,-2.2056
53.483328,-2.201437
53.486303,-2.190073
53.481864,-2.195011
53.483328,-2.201437
53.481576,-2.200735
53.481028,-2.2056
53.481077,-2.20334
53.481077,-2.20334
53.481077,-2.20334
53.483522,-2.187197
53.481077,-2.20334
53.483328,-2.201437
53.484632,-2.20084
53.484434,-2.195384
53.483328,-2.201437
53.483328,-2.201437
53.479592,-2.199415
53.483522,-2.187197
53.486303,-2.190073
53.481864,-2.195011
53.481077,-2.20334
53.475467,-2.169534
53.473443,-2.176953
53.477013,-2.169857
53.471852,-2.17089
53.471852,-2.17089
53.475411,-2.170875
53.474195,-2.166681
53.473787,-2.169105
53.471143,-2.163536
53.471048,-2.167693
53.475976,-2.16601
53.477157,-2.169978
53.475467,-2.169534
53.473804,-2.17007
53.474195,-2.166681
53.474689,-2.166698
53.477013,-2.169857
53.471852,-2.17089
53.477013,-2.169857
53.472091,-2.167411
53.474195,-2.166681
53.472091,-2.167411
53.472091,-2.167411
53.472091,-2.167411
53.472091,-2.167411
53.476279,-2.167774
53.472091,-2.167411
53.473443,-2.176953
53.471048,-2.167693
53.477157,-2.169978
53.475467,-2.169534
53.474195,-2.166681
53.473804,-2.17007
53.475467,-2.169534
53.474971,-2.170798
53.475411,-2.170875
53.475467,-2.169534
53.471852,-2.17089
53.471236,-2.1678
53.474195,-2.166681
53.474195,-2.166681
53.474195,-2.166681
53.472091,-2.167411
53.474195,-2.166681
53.474195,-2.166681
53.474195,-2.166681
53.474195,-2.166681
53.474195,-2.166681
53.474195,-2.166681
53.474195,-2.166681
53.474195,-2.166681
53.474195,-2.166681
53.474195,-2.166681
53.473443,-2.176953
53.474195,-2.166681
53.472091,-2.167411
53.471552,-2.17345
53.471552,-2.17345
53.471236,-2.1678
53.477157,-2.169978
53.471811,-2.167968
53.476469,-2.166525
53.472091,-2.167411
53.475411,-2.170875
53.473443,-2.176953
53.471811,-2.167968
53.477013,-2.169857
53.4703,-2.169122
53.473787,-2.169105
53.473443,-2.176953
53.475428,-2.171703
53.474195,-2.166681
53.471552,-2.17345
53.474195,-2.166681
53.476022,-2.165333
53.474195,-2.166681
53.475976,-2.16601
53.473654,-2.168216
53.475467,-2.169534
53.475467,-2.169534
53.475467,-2.169534
53.475467,-2.169534
53.475467,-2.169534
53.471552,-2.17345
53.475467,-2.169534
53.475467,-2.169534
53.475411,-2.170875
53.473804,-2.17007
53.475467,-2.169534
53.474195,-2.166681
53.474689,-2.166698
53.463409,-2.173131
53.463457,-2.176806
53.463457,-2.176806
53.462457,-2.178474
53.462457,-2.178474
53.462457,-2.178474
53.467799,-2.176538
53.462457,-2.178474
53.463043,-2.171352
53.462457,-2.178474
53.464398,-2.178663
53.462524,-2.175356
53.462793,-2.169739
53.463925,-2.170618
53.467799,-2.176538
53.467799,-2.176538
53.467799,-2.176538
53.463443,-2.173944
53.462524,-2.175356
53.463443,-2.173944
53.462457,-2.178474
53.462457,-2.178474
53.462524,-2.175356
53.462457,-2.178474
53.462793,-2.169739
53.466233,-2.171892
53.467239,-2.166112
53.467722,-2.167545
53.467239,-2.166112
53.467722,-2.167545
53.46758,-2.166339
53.46793,-2.166566
53.464313,-2.169535
53.467339,-2.165163
53.465962,-2.172509
53.467869,-2.171628
53.465381,-2.170232
53.468509,-2.170064
53.465381,-2.170232
53.465381,-2.170232
53.467403,-2.164636
53.467722,-2.167545
53.467996,-2.170559
53.464313,-2.169535
53.468509,-2.170064
53.468509,-2.170064
53.46758,-2.166339
53.466442,-2.164075
53.46828,-2.166794
53.466442,-2.164075
53.465005,-2.169101
53.467869,-2.171628
53.468509,-2.170064
53.468509,-2.170064
53.465962,-2.172509
53.466442,-2.164075
53.464313,-2.169535
53.465005,-2.169101
53.465005,-2.169101
53.47263,-2.160739
53.47341,-2.16246
53.471286,-2.150882
53.471767,-2.154123
53.47263,-2.160739
53.472856,-2.152816
53.471887,-2.158643
53.470426,-2.161921
53.47263,-2.160739
53.472724,-2.150571
53.471887,-2.158643
53.471183,-2.160553
53.472493,-2.162246
53.472724,-2.150571
53.47253,-2.161854
53.471887,-2.158643
53.471418,-2.153022
53.47263,-2.160739
53.47263,-2.160739
53.47263,-2.160739
53.473474,-2.161406
53.47263,-2.160739
53.47263,-2.160739
53.471887,-2.158643
53.47299,-2.153494
53.47263,-2.160739
53.47263,-2.160739
53.47299,-2.153494
53.473794,-2.15746
53.471944,-2.162695
53.471519,-2.151048
53.47263,-2.160739
53.47299,-2.153494
53.470426,-2.161921
53.473967,-2.162794
53.47263,-2.160739
53.47341,-2.16246
53.471887,-2.158643
53.473289,-2.158452
53.47263,-2.160739
53.467009,-2.214269
53.46688,-2.210819
53.467009,-2.214269
53.467087,-2.211091
53.472158,-2.214852
53.466505,-2.209627
53.466505,-2.209627
53.468281,-2.211955
53.466385,-2.21163
53.467009,-2.214269
53.468676,-2.206941
53.466505,-2.209627
53.472158,-2.214852
53.467009,-2.214269
53.46688,-2.210819
53.470259,-2.206316
53.467087,-2.211091
53.466385,-2.21163
53.466199,-2.215153
53.46688,-2.210819
53.470259,-2.206316
53.466199,-2.215153
53.466385,-2.21163
53.468676,-2.206941
53.468676,-2.206941
53.46688,-2.210819
53.466505,-2.209627
53.470259,-2.206316
53.470259,-2.206316
53.466505,-2.209627
53.467009,-2.214269
53.470259,-2.206316
53.46688,-2.210819
53.466385,-2.21163
53.466385,-2.21163
53.46688,-2.210819
53.46688,-2.210819
53.466804,-2.213228
53.468083,-2.226401
53.465595,-2.22577
53.465595,-2.22577
53.465315,-2.22131
53.463017,-2.22922
53.462436,-2.227711
53.465315,-2.22131
53.465818,-2.216884
53.462436,-2.227711
53.462436,-2.227711
53.463848,-2.227327
53.462436,-2.227711
53.462436,-2.227711
53.462436,-2.227711
53.464854,-2.222829
53.465818,-2.216884
53.465818,-2.216884
53.465126,-2.231356
53.463017,-2.22922
53.467926,-2.233224
53.467926,-2.233224
53.463017,-2.22922
53.467926,-2.233224
53.462436,-2.227711
53.467926,-2.233224
53.462436,-2.227711
53.466258,-2.222158
53.463848,-2.227327
53.463017,-2.22922
53.463017,-2.22922
53.465126,-2.231356
53.466258,-2.222158
53.465595,-2.22577
53.467926,-2.233224
53.465126,-2.231356
53.462436,-2.227711
53.462436,-2.227711
53.463848,-2.227327
53.465126,-2.231356
53.462436,-2.227711
53.468083,-2.226401
53.465126,-2.231356
53.462436,-2.227711
53.462436,-2.227711
53.465315,-2.22131
53.462436,-2.227711
53.466189,-2.220606
53.462436,-2.227711
53.462436,-2.227711
53.462436,-2.227711
53.462436,-2.227711
53.465613,-2.2305
53.463017,-2.22922
53.463848,-2.227327
53.467926,-2.233224
53.463017,-2.22922
53.463017,-2.22922
53.462436,-2.227711
53.465126,-2.231356
53.465126,-2.231356
53.465126,-2.231356
53.465126,-2.231356
53.467926,-2.233224
53.466107,-2.226044
53.462436,-2.227711
53.465818,-2.216884
53.466701,-2.225294
53.462436,-2.227711
53.462436,-2.227711
53.462436,-2.227711
53.466742,-2.222884
53.465126,-2.231356
53.462436,-2.227711
53.463017,-2.22922
53.462436,-2.227711
53.465126,-2.231356
53.465595,-2.22577
53.462436,-2.227711
53.462436,-2.227711
53.462436,-2.227711
53.463848,-2.227327
53.465595,-2.22577
53.465595,-2.22577
53.462436,-2.227711
53.467411,-2.225538
53.465126,-2.231356
53.463017,-2.22922
53.462436,-2.227711
53.462436,-2.227711
53.467411,-2.225538
53.467046,-2.218502
53.463705,-2.21246
53.463179,-2.215063
53.463179,-2.215063
53.463705,-2.21246
53.463355,-2.216796
53.467473,-2.210972
53.467803,-2.217376
53.464348,-2.214346
53.463355,-2.216796
53.463179,-2.215063
53.466381,-2.218679
53.462727,-2.211235
53.463179,-2.215063
53.462727,-2.211235
53.467046,-2.218502
53.467528,-2.215733
53.464499,-2.215853
53.462727,-2.211235
53.471229,-2.226357
53.473017,-2.226743
53.473017,-2.226743
53.469702,-2.216542
53.470112,-2.222962
53.471229,-2.226357
53.472764,-2.227646
53.471853,-2.224462
53.467326,-2.227843
53.472224,-2.223214
53.471229,-2.226357
53.468622,-2.222186
53.468181,-2.222289
53.468563,-2.229295
53.473055,-2.22587
53.471853,-2.224462
53.466809,-2.220504
53.471853,-2.224462
53.472048,-2.216117
53.472048,-2.216117
53.472048,-2.216117
53.472048,-2.216117
